,name,cost_text,coordinates,desc,beds,baths,parkings,weekly_rent
https://www.domain.com.au/9-norwood-avenue-weir-views-vic-3338-16604164,9 Norwood Avenue Weir Views VIC 3338,$440,"[-37.7175453, 144.5598196]",* Unverified feature,4.0,2.0,2.0,440.0
https://www.domain.com.au/37-walhalla-drive-eynesbury-vic-3338-16600601,37 Walhalla Drive Eynesbury VIC 3338,$400 per week,"[-37.7898527, 144.5711845]",* Unverified feature,4.0,2.0,2.0,400.0
https://www.domain.com.au/3-clancy-road-weir-views-vic-3338-16599679,3 Clancy Road Weir Views VIC 3338,$480 Per Week,"[-37.7267097, 144.5660892]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/11-hatfield-street-strathtulloh-vic-3338-16559941,11 Hatfield Street Strathtulloh VIC 3338,$410 per week,"[-37.7234796, 144.5953382]",This beautiful cosy home has a sleek contemporary design creating a vibrant and welcoming feel. Perfect for small and young families close to park lands and Cobblebank Station.,3.0,2.0,2.0,410.0
https://www.domain.com.au/25-hanover-circuit-melton-south-vic-3338-16599069,25 Hanover Circuit Melton South VIC 3338,$450,"[-37.7141572, 144.5668032]",* Unverified feature,4.0,2.0,2.0,450.0
https://www.domain.com.au/15-lawson-road-melton-south-vic-3338-16597428,15 Lawson Road Melton South VIC 3338,$380 per week,"[-37.7113899, 144.5703709]",* Unverified feature,3.0,1.0,1.0,380.0
https://www.domain.com.au/73-bernard-drive-melton-south-vic-3338-16597159,73 Bernard Drive Melton South VIC 3338,$325 pw,"[-37.695624, 144.5715699]",* Unverified feature,3.0,2.0,3.0,325.0
https://www.domain.com.au/7-retreat-way-weir-views-vic-3338-16596157,7 Retreat Way Weir Views VIC 3338,$470,"[-37.7225006, 144.5786441]",* Unverified feature,4.0,2.0,2.0,470.0
https://www.domain.com.au/8-diamond-parade-cobblebank-vic-3338-16591439,8 Diamond Parade Cobblebank VIC 3338,$450,"[-37.714174, 144.5856587]","Biggin & Scott Melton are proud to present to you this amazing opportunity - 8 Diamond Parade, Cobblebank.",4.0,2.0,2.0,450.0
https://www.domain.com.au/60-unison-road-strathtulloh-vic-3338-16583541,60 Unison Road Strathtulloh VIC 3338,$400 per week,"[-37.73012, 144.6128464]",* Unverified feature,3.0,2.0,2.0,400.0
https://www.domain.com.au/1-baritone-road-strathtulloh-vic-3338-16583532,1 Baritone Road Strathtulloh VIC 3338,$400 per week,"[-37.7408137, 144.5955239]",* Unverified feature,3.0,2.0,2.0,400.0
https://www.domain.com.au/89-crowlands-circuit-eynesbury-vic-3338-16583434,89 Crowlands Circuit Eynesbury VIC 3338,$440 per week,"[-37.7932358, 144.5438313]",* Unverified feature,4.0,2.0,2.0,440.0
https://www.domain.com.au/736-eynesbury-road-eynesbury-vic-3338-16581986,736 Eynesbury Road Eynesbury VIC 3338,$480 per week,"[-37.790976, 144.5497348]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/27-second-avenue-melton-south-vic-3338-15292251,27 Second Avenue Melton South VIC 3338,$425,"[-37.69923660000001, 144.5728545]",* Unverified feature,3.0,1.0,1.0,425.0
https://www.domain.com.au/59-first-avenue-melton-south-vic-3338-16580092,59 First Avenue Melton South VIC 3338,$350 per week,"[-37.7003966, 144.5693433]",* Unverified feature,4.0,1.0,2.0,350.0
https://www.domain.com.au/45-metroon-drive-weir-views-vic-3338-16578750,45 Metroon Drive Weir Views VIC 3338,$440,"[-37.7238477, 144.5658623]",* Unverified feature,4.0,2.0,2.0,440.0
https://www.domain.com.au/44-selbourne-street-strathtulloh-vic-3338-16576893,44 Selbourne Street Strathtulloh VIC 3338,$480 Per Week,"[-37.7348872, 144.6022344]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/30-fantail-way-brookfield-vic-3338-16568511,30 Fantail Way Brookfield VIC 3338,$395,"[-37.7077694, 144.5478134]",* Unverified feature,4.0,2.0,2.0,395.0
https://www.domain.com.au/26-35-wickham-street-melton-south-vic-3338-16567334,26/35 Wickham Street Melton South VIC 3338,$335,"[-37.706081, 144.570022]",* Unverified feature,3.0,1.0,1.0,335.0
https://www.domain.com.au/5-oaky-crescent-cobblebank-vic-3338-16559614,5 Oaky crescent Cobblebank VIC 3338,$510p/week,"[-37.7134048, 144.5845881]",Bloom Estate Agents Proudly presents this Beautiful House with luxury inclusions at Atherstone Estate (Melton South).Be quick to secure this Luxury house in extremely popular area.,4.0,2.0,2.0,510.0
https://www.domain.com.au/52-first-avenue-melton-south-vic-3338-16204867,52 First Avenue Melton South VIC 3338,$350 per week / $1517 per month,"[-37.7001161, 144.5703281]",* Unverified feature,2.0,1.0,2.0,350.0
https://www.domain.com.au/28-licina-road-brookfield-vic-3338-12751630,28 Licina Road Brookfield VIC 3338,$450 Per Week,"[-37.6892631, 144.5404032]",nbn® Fibre to the Premises (FTTP) is available in this property ,4.0,2.0,0.0,450.0
https://www.domain.com.au/13-adagio-road-strathtulloh-vic-3338-16550966,13 Adagio Road Strathtulloh VIC 3338,$435,"[-37.731345, 144.6139722]",nbn® Fibre to the Premises (FTTP) is available in this property ,4.0,2.0,2.0,435.0
https://www.domain.com.au/5-forrest-street-melton-south-vic-3338-16545613,5 Forrest Street Melton South VIC 3338,$390 pw,"[-37.7124105, 144.5765906]",* Unverified feature,4.0,2.0,1.0,390.0
https://www.domain.com.au/43-stonefly-circuit-weir-views-vic-3338-15907858,43 STONEFLY CIRCUIT Weir Views VIC 3338,$460,"[-37.724813, 144.570978]",* Unverified feature,4.0,2.0,2.0,460.0
https://www.domain.com.au/14-toolern-street-melton-south-vic-3338-16462901,14 Toolern Street Melton South VIC 3338,$360 pw,"[-37.7053662, 144.576794]",* Unverified feature,3.0,1.0,0.0,360.0
https://www.domain.com.au/36-chromite-circuit-melton-south-vic-3338-16339012,36 Chromite Circuit Melton South VIC 3338,$410 Per Week,"[-37.7247858, 144.5717322]",* Unverified feature,4.0,2.0,2.0,410.0
https://www.domain.com.au/325-clarkes-road-brookfield-vic-3338-16273150,325 Clarkes Road Brookfield VIC 3338,$800,"[-37.7096202, 144.5449036]",* Unverified feature,4.0,1.0,0.0,800.0
https://www.domain.com.au/7-lachlan-road-melton-south-vic-3338-15950626,7 Lachlan Road Melton South VIC 3338,$340 pw,"[-37.7087369, 144.5646762]",nbn® Fibre to the Curb (FTTC) is available in this property ,3.0,1.0,2.0,340.0
https://www.domain.com.au/21-wembley-avenue-strathtulloh-vic-3338-16638147,21 Wembley Avenue Strathtulloh VIC 3338,$430 per week,"[-37.7169391, 144.5904126]",* Unverified feature,3.0,2.0,2.0,430.0
https://www.domain.com.au/16-utopia-way-weir-views-vic-3338-16637730,16 Utopia Way Weir Views VIC 3338,$500,"[-37.7235415, 144.5791065]",* Unverified feature,4.0,2.0,2.0,500.0
https://www.domain.com.au/35-bangalay-dr-brookfield-vic-3338-16637439,35 Bangalay Dr Brookfield VIC 3338,$480 Per Week,"[-37.6956274, 144.5463959]",* Unverified feature,4.0,2.0,0.0,480.0
https://www.domain.com.au/2-odsal-walk-strathtulloh-vic-3338-16636929,2 Odsal walk Strathtulloh VIC 3338,$480,"[-37.7192133, 144.5960755]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/3-cook-road-melton-south-vic-3338-15643379,3 Cook Road Melton South VIC 3338,$420,"[-37.7133695, 144.5697715]",* Unverified feature,4.0,1.0,4.0,420.0
https://www.domain.com.au/12-wonnangatta-crescent-weir-views-vic-3338-16635787,12 Wonnangatta Crescent Weir Views VIC 3338,$480,"[-37.728515, 144.572689]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/20-triandra-drive-brookfield-vic-3338-16633828,20 Triandra Drive Brookfield VIC 3338,$480 per week,"[-37.691356999999996, 144.5418799]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/17-ivory-street-cobblebank-vic-3338-16619662,17 Ivory Street Cobblebank VIC 3338,$480,"[-37.7118875, 144.5920402]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/3-leeton-street-strathtulloh-vic-3338-16633546,3 Leeton street Strathtulloh VIC 3338,$480 per week,"[-37.728359, 144.5872251]","Situated in the heart of the Atherstone estate, in close proximity to sporting grounds, walking tracks, schools, shopping centre and Cobble bank Train Station, this breath-taking family home offers quality finishes and convenience for any lucky family.",4.0,2.0,2.0,480.0
https://www.domain.com.au/6-joondalup-street-strathtulloh-vic-3338-16633398,6 Joondalup Street Strathtulloh VIC 3338,$450 pw,"[-37.7271506, 144.5863734]",* Unverified feature,4.0,2.0,2.0,450.0
https://www.domain.com.au/60-manson-drive-melton-south-vic-3338-16632940,60 Manson Drive Melton South VIC 3338,$410 per week,"[-37.7015175, 144.5766227]",nbn® Fibre to the Premises (FTTP) is available in this property ,3.0,1.0,0.0,410.0
https://www.domain.com.au/unit-1-39-grace-st-melton-south-vic-3338-14768872,Unit 1/39 Grace St Melton South VIC 3338,$350 Per Week,"[-37.6982659, 144.5710087]",nbn® Fibre to the Premises (FTTP) is available in this property ,2.0,1.0,1.0,350.0
https://www.domain.com.au/61-kingdom-boulevard-weir-views-vic-3338-16582019,61 Kingdom Boulevard Weir Views VIC 3338,$490,"[-37.7237133, 144.5783356]",* Unverified feature,4.0,2.0,2.0,490.0
https://www.domain.com.au/6-opus-street-strathtulloh-vic-3338-16631558,6 Opus Street Strathtulloh VIC 3338,$450.00,"[-37.7313951, 144.612896]",* Unverified feature,4.0,2.0,2.0,450.0
https://www.domain.com.au/7-stuchbree-street-cobblebank-vic-3338-16630557,7 Stuchbree Street Cobblebank VIC 3338,$420 PER WEEK,"[-37.7102613, 144.5878429]",* Unverified feature,3.0,2.0,1.0,420.0
https://www.domain.com.au/7-glenard-avenue-strathtulloh-vic-3338-16630267,7 Glenard Avenue Strathtulloh VIC 3338,$500 Per Week,"[-37.7276372, 144.5870272]",* Unverified feature,4.0,2.0,2.0,500.0
https://www.domain.com.au/14-62-andrew-street-melton-south-vic-3338-16133088,14/62 andrew street Melton South VIC 3338,$370,"[-37.6936201, 144.581139]",* Unverified feature,3.0,1.0,2.0,370.0
https://www.domain.com.au/54-moroka-avenue-weir-views-vic-3338-16624549,54 Moroka Avenue Weir Views VIC 3338,$470 pw,"[-37.7249892, 144.5662238]",* Unverified feature,4.0,2.0,2.0,470.0
https://www.domain.com.au/32-pegasus-drive-weir-views-vic-3338-16624021,32 Pegasus drive Weir Views VIC 3338,$490,"[-37.720764, 144.566535]",* Unverified feature,4.0,2.0,2.0,490.0
https://www.domain.com.au/13-gansha-street-weir-views-vic-3338-16624020,13 Gansha Street Weir Views VIC 3338,$490,"[-37.7233338, 144.5665184]",* Unverified feature,4.0,2.0,2.0,490.0
https://www.domain.com.au/44-riverside-concourse-cobblebank-vic-3338-16623016,44 Riverside Concourse Cobblebank VIC 3338,$600,"[-37.7114148, 144.5816627]",* Unverified feature,4.0,3.0,2.0,600.0
https://www.domain.com.au/9-beaury-avenue-cobblebank-vic-3338-16618471,9 Beaury Avenue Cobblebank VIC 3338,$500 pw,"[-37.7116271, 144.5847165]",* Unverified feature,4.0,2.0,2.0,500.0
https://www.domain.com.au/80-castlecrag-way-strathtulloh-vic-3338-16615379,80 Castlecrag Way Strathtulloh VIC 3338,$500 per week,"[-37.727506, 144.5858583]",* Unverified feature,4.0,2.0,2.0,500.0
https://www.domain.com.au/30-veltins-way-strathtulloh-vic-3338-16612426,30 Veltins Way Strathtulloh VIC 3338,$485/w,"[-37.7203135, 144.5897836]",* Unverified feature,4.0,2.0,2.0,485.0
https://www.domain.com.au/27-shelterbelt-avenue-weir-views-vic-3338-16610947,27 Shelterbelt avenue Weir Views VIC 3338,$550 per week,"[-37.7203876, 144.576062]",* Unverified feature,5.0,2.0,2.0,550.0
https://www.domain.com.au/139-bridge-road-melton-south-vic-3338-14442703,139 Bridge Road Melton South VIC 3338,$450 Per Week,"[-37.7149166, 144.577886]",* Unverified feature,3.0,2.0,2.0,450.0
https://www.domain.com.au/5-scorpio-road-weir-views-vic-3338-16608313,5 Scorpio Road Weir Views VIC 3338,$430 Per Week,"[-37.7223793, 144.5689579]",* Unverified feature,4.0,2.0,2.0,430.0
https://www.domain.com.au/18-scorpio-road-weir-views-vic-3338-16604487,18 Scorpio Road Weir Views VIC 3338,$460.00,"[-37.72193559999999, 144.5682514]","This spacious 4-bedroom open plan living home offering relaxed and stylish living for the whole family at this peaceful and beautiful location, yet close to all amenities and major road arterials.",4.0,2.0,2.0,460.0
https://www.domain.com.au/49-oldbridge-boulevard-weir-views-vic-3338-16602205,49 Oldbridge Boulevard Weir Views VIC 3338,$400,"[-37.7298982, 144.5690781]",* Unverified feature,2.0,2.0,1.0,400.0
https://www.domain.com.au/82-adelong-bvd-cobblebank-vic-3338-16601710,"82 Adelong Bvd, Cobblebank VIC 3338",$450,"[-37.716028, 144.6098146]",* Unverified feature,4.0,2.0,2.0,450.0
https://www.domain.com.au/14-maclaren-drive-melton-south-vic-3338-16597263,14 Maclaren Drive Melton South VIC 3338,$460.00 Per Week,"[-37.7146697, 144.5670606]",* Unverified feature,4.0,2.0,2.0,460.0
https://www.domain.com.au/6-bunyip-street-weir-views-vic-3338-15103322,6 Bunyip Street Weir Views VIC 3338,$430,"[-37.7186252, 144.5559422]",* Unverified feature,4.0,2.0,2.0,430.0
https://www.domain.com.au/14-wonnangatta-cres-weir-views-vic-3338-16583187,14 Wonnangatta CRES Weir Views VIC 3338,$500,"[-37.7285254, 144.5727902]",* Unverified feature,5.0,2.0,2.0,500.0
https://www.domain.com.au/81-hume-avenue-melton-south-vic-3338-16582757,81 Hume avenue Melton South VIC 3338,$420,"[-37.7107875, 144.5728545]",* Unverified feature,3.0,1.0,2.0,420.0
https://www.domain.com.au/18-creekwood-way-cobblebank-vic-3338-16207543,18 Creekwood Way Cobblebank VIC 3338,$475,"[-37.7105662, 144.5826395]",* Unverified feature,4.0,2.0,2.0,475.0
https://www.domain.com.au/51-marble-drive-melton-south-vic-3338-16579076,51 Marble Drive Melton South VIC 3338,$400.00,"[-37.7131191, 144.5880999]","Featuring three bedrooms with study, this spacious home is sure to impress.",3.0,2.0,2.0,400.0
https://www.domain.com.au/18-moodie-street-melton-south-vic-3338-16578343,18 Moodie Street Melton South VIC 3338,$430 per week,"[-37.6935466, 144.5773935]",* Unverified feature,3.0,2.0,2.0,430.0
https://www.domain.com.au/23-echuca-avenue-eynesbury-vic-3338-16561533,23 Echuca Avenue Eynesbury VIC 3338,$520,"[-37.7818249, 144.5497208]",* Unverified feature,4.0,2.0,2.0,520.0
https://www.domain.com.au/3-darwinia-way-cobblebank-vic-3338-16553026,3 Darwinia Way Cobblebank VIC 3338,$430,"[-37.7062046, 144.6019571]",* Unverified feature,4.0,2.0,2.0,430.0
https://www.domain.com.au/19-oldbridge-boulevard-weir-views-vic-3338-16534175,19 Oldbridge Boulevard Weir Views VIC 3338,$400,"[-37.7314017, 144.5697715]",* Unverified feature,4.0,2.0,1.0,400.0
https://www.domain.com.au/14-bennett-street-melton-south-vic-3338-16527662,14 Bennett Street Melton South VIC 3338,$320,"[-37.7129221, 144.5779181]",* Unverified feature,3.0,1.0,2.0,320.0
https://www.domain.com.au/64-jester-drive-cobblebank-vic-3338-16514061,64 Jester drive Cobblebank VIC 3338,$480,"[-37.7068404, 144.585102]",* Unverified feature,4.0,2.0,2.0,480.0
https://www.domain.com.au/109-black-dog-drive-brookfield-vic-3338-16506620,109 Black Dog Drive Brookfield VIC 3338,$450 Per Week,"[-37.6928875, 144.5518753]",* Unverified feature,4.0,2.0,4.0,450.0
https://www.domain.com.au/40-selbourne-street-strathtulloh-vic-3338-16479773,40 Selbourne Street Strathtulloh VIC 3338,$410 Per Week,"[-37.7348593, 144.6025771]",* Unverified feature,3.0,2.0,2.0,410.0
https://www.domain.com.au/2-goodenia-place-brookfield-vic-3338-15772455,2 Goodenia Place Brookfield VIC 3338,$370,"[-37.6957931, 144.545925]","BROOKFIELD "" RIVERINA RISE "" 2 GOODENIA PLACE3 BEDROOMS DOUBLE GARAGE",3.0,2.0,2.0,370.0
https://www.domain.com.au/121-james-melrose-drive-brookfield-vic-3338-14544567,121 James Melrose Drive Brookfield VIC 3338,$380/week,"[-37.710617, 144.5556426]",* Unverified feature,4.0,2.0,2.0,380.0
https://www.domain.com.au/melton-south-vic-3338-14987518,Melton South VIC 3338,Rent2own with No Deposit,"[-37.7056493, 144.5706913]","First Step Homes has a solution for Homeownership, whether it's a Rent2own or simply lending you your deposit and going to the bank. We also lend you your costs associated with your purchase, e.g. legal, stamp duty, govt & bank charges.",4.0,2.0,2.0,2.0
https://www.domain.com.au/12-hollyhoke-drive-maddingley-vic-3340-16632131,12 Hollyhoke Drive Maddingley VIC 3340,$550 pw,"[-37.68812370000001, 144.4029076]",nbn® Fibre to the Premises (FTTP) is available in this property ,4.0,2.0,2.0,550.0
https://www.domain.com.au/26-jonathan-drive-darley-vic-3340-16637813,26 Jonathan Drive Darley VIC 3340,$440 per week / $1907 per month,"[-37.6599906, 144.4380825]",* Unverified feature,3.0,1.0,2.0,440.0
https://www.domain.com.au/8-125-gisborne-road-darley-vic-3340-16635372,8/125 Gisborne Road Darley VIC 3340,$415,"[-37.662185, 144.4396538]",* Unverified feature,3.0,2.0,2.0,415.0
https://www.domain.com.au/13-sonny-close-maddingley-vic-3340-16635179,13 Sonny Close Maddingley VIC 3340,$500 per week,"[-37.6907174, 144.4137619]",* Unverified feature,4.0,2.0,2.0,500.0
https://www.domain.com.au/235-parwan-exford-road-parwan-vic-3340-16634908,235 Parwan Exford Road Parwan VIC 3340,$1000 per week,"[-37.7031263, 144.4800732]",* Unverified feature,5.0,2.0,3.0,1000.0
https://www.domain.com.au/17-myers-street-darley-vic-3340-16632847,17 Myers Street Darley VIC 3340,$600,"[-37.6519446, 144.4192965]",* Unverified feature,4.0,2.0,2.0,600.0
https://www.domain.com.au/5-rudhall-street-maddingley-vic-3340-16630989,5 Rudhall Street Maddingley VIC 3340,$490 Per week,"[-37.6884448, 144.4043605]",* Unverified feature,4.0,2.0,2.0,490.0
https://www.domain.com.au/20-wimpara-crescent-maddingley-vic-3340-16622466,20 Wimpara Crescent Maddingley VIC 3340,$440 per week,"[-37.6855509, 144.4202367]",* Unverified feature,3.0,2.0,2.0,440.0
https://www.domain.com.au/53-connor-street-bacchus-marsh-vic-3340-16619625,53 Connor Street Bacchus Marsh VIC 3340,$440.00 per week,"[-37.6756063, 144.4281653]",* Unverified feature,3.0,2.0,4.0,440.0
https://www.domain.com.au/22-powlett-street-maddingley-vic-3340-16053482,22 Powlett Street Maddingley VIC 3340,$460,"[-37.6832922, 144.4274387]",* Unverified feature,3.0,2.0,2.0,460.0
https://www.domain.com.au/2-12-lorna-street-bacchus-marsh-vic-3340-16616437,2/12 Lorna Street Bacchus Marsh VIC 3340,$440 per week,"[-37.6662715, 144.4349467]",* Unverified feature,3.0,2.0,2.0,440.0
https://www.domain.com.au/120-stonehill-drive-maddingley-vic-3340-16615982,120 Stonehill Drive Maddingley VIC 3340,$550,"[-37.6864057, 144.4107704]",* Unverified feature,4.0,2.0,2.0,550.0
https://www.domain.com.au/2-7-lindsay-place-bacchus-marsh-vic-3340-16611028,2/7 Lindsay Place Bacchus Marsh VIC 3340,$420 per week / 1820 per month,"[-37.6688461, 144.424827]",nbn® Fibre to the Premises (FTTP) is available in this property ,3.0,2.0,2.0,420.0
https://www.domain.com.au/6-roman-drive-darley-vic-3340-16610705,6 Roman drive Darley VIC 3340,$495 per week,"[-37.6523149, 144.419788]",* Unverified feature,4.0,2.0,2.0,495.0
