,name,geometry,cost,beds,baths,parkings,SA2_CODE21,SA2_NAME21,Nearest_station,Nearest_park,Nearest_shop,Nearest_hospital,Nearest_school,Nearest_supermarket
274,4519/228 La Trobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),700.0,2.0,1.0,,206041504,Melbourne CBD - North,0.2741,1.562,0.7034,1.5797999999999999,0.4063,0.8816666666666666
279,3707/28 Timothy Lane Melbourne VIC 3000,POINT (144.9611337 -37.8122723),600.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4055,1.7920999999999998,0.5861000000000001,1.81,0.6364,1.0266666666666666
280,6005/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),1250.0,3.0,2.0,,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
281,3812/480 Elizabeth Street Melbourne VIC 3000,POINT (144.9602796 -37.80750220000001),399.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4294,1.3100999999999998,0.5248999999999999,1.3822,0.1544,1.1466666666666667
283,3209/480 Elizabeth Street Melbourne VIC 3000,POINT (144.9602796 -37.80750220000001),469.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4294,1.3100999999999998,0.5248999999999999,1.3822,0.1544,1.1466666666666667
284,6102/370 Queen Street Melbourne VIC 3000,POINT (144.9587648 -37.8101314),950.0,2.0,2.0,1.0,206041504,Melbourne CBD - North,0.4137,1.7804,0.9213,1.7786,0.6247,0.46
285,1807/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),460.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.6396,0.7805,1.6378,0.4839,0.11666666666666667
288,806/483 Swanston Street Melbourne VIC 3000,POINT (144.9623358 -37.8072179),680.0,2.0,1.0,,206041504,Melbourne CBD - North,0.5446,1.0524,0.9291,1.4670999999999998,0.2088,0.04833333333333333
289,3201/483 Swanston Street Melbourne VIC 3000,POINT (144.9623358 -37.8072179),930.0,3.0,2.0,,206041504,Melbourne CBD - North,0.5446,1.0524,0.9291,1.4670999999999998,0.2088,0.04833333333333333
294,3204/483 Swanston Street Melbourne VIC 3000,POINT (144.9623358 -37.8072179),600.0,2.0,1.0,,206041504,Melbourne CBD - North,0.5446,1.0524,0.9291,1.4670999999999998,0.2088,0.04833333333333333
295,2505/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),620.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.5851000000000001,1.4659,0.6265,1.4838,0.3102,0.5816666666666667
298,1702/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),610.0,2.0,1.0,,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
300,1030/43 Therry Street Melbourne VIC 3000,POINT (144.9606611 -37.8070604),400.0,1.0,1.0,,206041504,Melbourne CBD - North,0.541,1.1587,0.37189999999999995,1.2292,0.2661,0.725
301,2604/60 A'beckett Street Melbourne VIC 3000,POINT (144.9614417 -37.8087388),745.0,2.0,1.0,,206041504,Melbourne CBD - North,0.37910000000000005,1.5517,0.8084,1.5695999999999999,0.396,0.8666666666666667
304,1902/462 Elizabeth Street Melbourne VIC 3000,POINT (144.960611 -37.807859),750.0,2.0,2.0,,206041504,Melbourne CBD - North,0.4279,1.2199,0.5234,1.3807,0.06420000000000001,0.27166666666666667
306,2803/31 A'Beckett Street Melbourne VIC 3000,POINT (144.9625546 -37.8088893),460.0,1.0,1.0,,206041504,Melbourne CBD - North,0.37460000000000004,1.5472000000000001,0.7591,1.565,0.3915,0.4116666666666667
311,3409/81 A'beckett Street Melbourne VIC 3000,POINT (144.9613779 -37.8092252),600.0,1.0,1.0,,206041504,Melbourne CBD - North,0.2847,1.4573,0.714,1.4752,0.30160000000000003,0.2533333333333333
312,3707/442 Elizabeth St Melbourne VIC 3000,POINT (144.9612861 -37.8088155),1100.0,3.0,2.0,1.0,206041504,Melbourne CBD - North,0.3757,1.5483,0.805,1.5662,0.3926,0.8533333333333334
315,5402/80 A'beckett Street Melbourne VIC 3000,POINT (144.9610792 -37.8089991),850.0,2.0,2.0,1.0,206041504,Melbourne CBD - North,0.2504,1.423,0.6797000000000001,1.4407999999999999,0.26730000000000004,0.5033333333333333
317,3312/80 A'Beckett Street Melbourne VIC 3000,POINT (144.9610792 -37.8089991),650.0,2.0,1.0,,206041504,Melbourne CBD - North,0.2504,1.423,0.6797000000000001,1.4407999999999999,0.26730000000000004,0.5033333333333333
320,2301/157 A'Beckett St Melbourne VIC 3000,POINT (144.9591846 -37.8099071),900.0,2.0,2.0,,206041504,Melbourne CBD - North,0.4015,1.5475,0.7081000000000001,1.5653,0.39180000000000004,0.19166666666666668
324,702/450 Elizabeth Street Melbourne VIC 3000,POINT (144.9607455 -37.8083058),720.0,2.0,1.0,,206041504,Melbourne CBD - North,0.369,1.304,0.4645,1.3217999999999999,0.14830000000000002,0.10833333333333334
328,202/243 Franklin Street Melbourne VIC 3000,POINT (144.9569891 -37.809763),400.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4704,1.7026,0.8147000000000001,1.5354,0.6796,0.9016666666666667
330,1411/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),700.0,2.0,1.0,,206041504,Melbourne CBD - North,0.5851000000000001,1.4659,0.6265,1.4838,0.3102,0.5816666666666667
331,904/253 Franklin Street Melbourne VIC 3000,POINT (144.9566681 -37.8095025),620.0,2.0,1.0,,206041504,Melbourne CBD - North,0.43839999999999996,1.6707,0.7827000000000001,1.5035,0.6477,0.895
333,306/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),430.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.6396,0.7805,1.6378,0.4839,0.11666666666666667
336,5905/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),880.0,3.0,2.0,,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
337,1202/228 La Trobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),680.0,2.0,1.0,,206041504,Melbourne CBD - North,0.2741,1.562,0.7034,1.5797999999999999,0.4063,0.8816666666666666
338,4508/80 A'beckett Street Melbourne VIC 3000,POINT (144.9610792 -37.8089991),750.0,2.0,2.0,1.0,206041504,Melbourne CBD - North,0.2504,1.423,0.6797000000000001,1.4407999999999999,0.26730000000000004,0.5033333333333333
341,1408/25 Therry Street Melbourne VIC 3000,POINT (144.9610991 -37.8069574),640.0,2.0,1.0,,206041504,Melbourne CBD - North,0.581,1.1199000000000001,0.4153,1.2726,0.30610000000000004,1.0366666666666666
345,1103/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),440.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.6396,0.7805,1.6378,0.4839,0.11666666666666667
346,6810/370 Queen Street Melbourne VIC 3000,POINT (144.9587648 -37.8101314),900.0,2.0,2.0,1.0,206041504,Melbourne CBD - North,0.4137,1.7804,0.9213,1.7786,0.6247,0.46
347,3203/315 La Trobe Street Melbourne VIC 3000,POINT (144.959936 -37.8109646),680.0,2.0,1.0,,206041504,Melbourne CBD - North,0.4613,1.8477999999999999,0.8056,1.8657000000000001,0.6921,1.0
355,1405/483 Swanston Street Melbourne VIC 3000,POINT (144.9623358 -37.8072179),700.0,2.0,1.0,,206041504,Melbourne CBD - North,0.5446,1.0524,0.9291,1.4670999999999998,0.2088,0.04833333333333333
357,2402/25 Wills Street Melbourne VIC 3000,POINT (144.9569944 -37.8107136),1000.0,3.0,2.0,1.0,206041504,Melbourne CBD - North,0.3484,1.7767,0.9176,1.6552,0.5577000000000001,0.405
358,2807/120 Abeckett Street Melbourne VIC 3000,POINT (144.9597389 -37.8093086),550.0,1.0,1.0,,206041504,Melbourne CBD - North,0.3327,1.4787000000000001,0.6393,1.4965,0.323,0.35666666666666663
363,965/488 Swanston St Melbourne VIC 3000,POINT (144.9626548 -37.8068146),600.0,2.0,1.0,,206041504,Melbourne CBD - North,0.7155,0.9608,0.9911,1.3755,0.4385,0.5966666666666666
366,6002/228 La Trobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),570.0,1.0,1.0,,206041504,Melbourne CBD - North,0.2741,1.562,0.7034,1.5797999999999999,0.4063,0.8816666666666666
369,801/253 Franklin Street Melbourne VIC 3000,POINT (144.9566681 -37.8095025),490.0,1.0,1.0,,206041504,Melbourne CBD - North,0.43839999999999996,1.6707,0.7827000000000001,1.5035,0.6477,0.895
370,3203/371 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9611154 -37.811613),800.0,2.0,2.0,,206041504,Melbourne CBD - North,0.311,1.6975,0.49160000000000004,1.7154,0.5418999999999999,0.6483333333333333
371,1507/31 A'Beckett Street Melbourne VIC 3000,POINT (144.9625546 -37.8088893),550.0,2.0,1.0,,206041504,Melbourne CBD - North,0.37460000000000004,1.5472000000000001,0.7591,1.565,0.3915,0.4116666666666667
374,1907/5 Sutherland Street Melbourne VIC 3000,POINT (144.9608504 -37.811416),550.0,1.0,1.0,,206041504,Melbourne CBD - North,0.3348,1.7214,0.5154,1.7392999999999998,0.5657000000000001,0.745
377,1806/243 Franklin Street Melbourne VIC 3000,POINT (144.9560827 -37.8096191),490.0,1.0,1.0,,206041504,Melbourne CBD - North,0.37710000000000005,1.7412,0.8532000000000001,1.4422000000000001,0.5864,0.7483333333333333
379,1910/25 Therry Street Melbourne VIC 3000,POINT (144.9610991 -37.8069574),600.0,2.0,1.0,,206041504,Melbourne CBD - North,0.581,1.1199000000000001,0.4153,1.2726,0.30610000000000004,1.0366666666666666
380,1006/5 Sutherland Street Melbourne VIC 3000,POINT (144.9608504 -37.811416),670.0,2.0,2.0,,206041504,Melbourne CBD - North,0.3348,1.7214,0.5154,1.7392999999999998,0.5657000000000001,0.745
381,2812/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),625.0,2.0,1.0,,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
382,4807/27 Therry Street Melbourne VIC 3000,POINT (144.9610136 -37.8069882),5000.0,3.0,3.0,1.0,206041504,Melbourne CBD - North,0.5728,1.1273,0.4037,1.2609000000000001,0.2979,1.0566666666666666
384,1906/147-157 A'Beckett Street Melbourne VIC 3000,POINT (144.9595886 -37.8097183),740.0,2.0,1.0,,206041504,Melbourne CBD - North,0.3609,1.5069000000000001,0.6675,1.5247,0.3512,0.28833333333333333
385,803/263 Franklin Street Melbourne VIC 3000,POINT (144.9560827 -37.8096191),600.0,2.0,1.0,,206041504,Melbourne CBD - North,0.37710000000000005,1.7412,0.8532000000000001,1.4422000000000001,0.5864,0.7483333333333333
391,4610/60 A'Beckett Street Melbourne VIC 3000,POINT (144.9614417 -37.8087388),620.0,2.0,1.0,,206041504,Melbourne CBD - North,0.37910000000000005,1.5517,0.8084,1.5695999999999999,0.396,0.8666666666666667
392,502/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),580.0,1.0,1.0,,206041504,Melbourne CBD - North,0.5851000000000001,1.4659,0.6265,1.4838,0.3102,0.5816666666666667
395,4905/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),900.0,3.0,2.0,,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
397,5005/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),1100.0,3.0,2.0,,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
398,4505/371 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9611154 -37.811613),600.0,1.0,1.0,,206041504,Melbourne CBD - North,0.311,1.6975,0.49160000000000004,1.7154,0.5418999999999999,0.6483333333333333
399,4101/285 La Trobe Street Melbourne VIC 3000,POINT (144.9608179 -37.810735),625.0,2.0,1.0,1.0,206041504,Melbourne CBD - North,0.4088,1.7953,0.5893999999999999,1.8132000000000001,0.6397,1.04
402,2807/8 Sutherland Street Melbourne VIC 3000,POINT (144.9609854 -37.8113164),775.0,2.0,2.0,,206041504,Melbourne CBD - North,0.3412,1.7278,0.5217999999999999,1.7455999999999998,0.5721,0.77
407,405/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),450.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.6396,0.7805,1.6378,0.4839,0.11666666666666667
411,1901/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),650.0,2.0,1.0,,206041504,Melbourne CBD - North,0.5851000000000001,1.4659,0.6265,1.4838,0.3102,0.5816666666666667
413,608/228 A'beckett Street Melbourne VIC 3000,POINT (144.9566423 -37.8103101),600.0,2.0,1.0,1.0,206041504,Melbourne CBD - North,0.2773,1.7727,0.9137000000000001,1.584,0.4865,0.38166666666666665
415,2806/228 La Trobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),530.0,1.0,1.0,,206041504,Melbourne CBD - North,0.2741,1.562,0.7034,1.5797999999999999,0.4063,0.8816666666666666
417,1108/31 A'Beckett Street Melbourne VIC 3000,POINT (144.9625546 -37.8088893),475.0,1.0,1.0,,206041504,Melbourne CBD - North,0.37460000000000004,1.5472000000000001,0.7591,1.565,0.3915,0.4116666666666667
418,407/8 Sutherland Street Melbourne VIC 3000,POINT (144.9609854 -37.8113164),895.0,3.0,2.0,,206041504,Melbourne CBD - North,0.3412,1.7278,0.5217999999999999,1.7455999999999998,0.5721,0.77
420,404/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),450.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.6396,0.7805,1.6378,0.4839,0.11666666666666667
421,5319/228 La Trobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),750.0,2.0,1.0,,206041504,Melbourne CBD - North,0.2741,1.562,0.7034,1.5797999999999999,0.4063,0.8816666666666666
426,1910/371 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9611154 -37.811613),825.0,2.0,2.0,,206041504,Melbourne CBD - North,0.311,1.6975,0.49160000000000004,1.7154,0.5418999999999999,0.6483333333333333
428,1909/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),550.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
430,2406/135 A'beckett Street Melbourne VIC 3000,POINT (144.9596466 -37.8097879),600.0,1.0,1.0,,206041504,Melbourne CBD - North,0.3588,1.5048,0.6654,1.5226,0.3491,0.29333333333333333
431,3007/80 Abeckett Street Melbourne VIC 3000,POINT (144.9610792 -37.8089991),680.0,2.0,1.0,,206041504,Melbourne CBD - North,0.2504,1.423,0.6797000000000001,1.4407999999999999,0.26730000000000004,0.5033333333333333
432,310/253 Franklin Street Melbourne VIC 3000,POINT (144.9566681 -37.8095025),440.0,1.0,1.0,,206041504,Melbourne CBD - North,0.43839999999999996,1.6707,0.7827000000000001,1.5035,0.6477,0.895
434,2115/101 Therry St Melbourne VIC 3000,POINT (144.9591227 -37.8074149),905.0,2.0,2.0,,206041504,Melbourne CBD - North,0.5641,1.2989000000000002,0.367,1.2242,0.2892,0.6966666666666667
437,816/228 A'beckett St Melbourne VIC 3000,POINT (144.9566423 -37.8103101),650.0,2.0,1.0,,206041504,Melbourne CBD - North,0.2773,1.7727,0.9137000000000001,1.584,0.4865,0.38166666666666665
439,502/243 Franklin Street Melbourne VIC 3000,POINT (144.9569891 -37.809763),420.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4704,1.7026,0.8147000000000001,1.5354,0.6796,0.9016666666666667
440,111/243 Franklin Street Melbourne VIC 3000,POINT (144.9569891 -37.809763),450.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4704,1.7026,0.8147000000000001,1.5354,0.6796,0.9016666666666667
443,5207/371 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9611154 -37.811613),825.0,2.0,2.0,,206041504,Melbourne CBD - North,0.311,1.6975,0.49160000000000004,1.7154,0.5418999999999999,0.6483333333333333
444,410/253 Franklin Street Melbourne VIC 3000,POINT (144.9566681 -37.8095025),450.0,1.0,1.0,,206041504,Melbourne CBD - North,0.43839999999999996,1.6707,0.7827000000000001,1.5035,0.6477,0.895
447,2302/80 A'beckett Street Melbourne VIC 3000,POINT (144.9610792 -37.8089991),680.0,2.0,1.0,,206041504,Melbourne CBD - North,0.2504,1.423,0.6797000000000001,1.4407999999999999,0.26730000000000004,0.5033333333333333
449,505/243 Franklin Street Melbourne VIC 3000,POINT (144.9569891 -37.809763),400.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4704,1.7026,0.8147000000000001,1.5354,0.6796,0.9016666666666667
450,1410/371 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9611154 -37.811613),825.0,2.0,2.0,,206041504,Melbourne CBD - North,0.311,1.6975,0.49160000000000004,1.7154,0.5418999999999999,0.6483333333333333
451,CP/483 Swanston St Melbourne VIC 3000,POINT (144.9623358 -37.8072179),60.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.5446,1.0524,0.9291,1.4670999999999998,0.2088,0.04833333333333333
453,2509/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),750.0,2.0,1.0,,206041504,Melbourne CBD - North,0.5851000000000001,1.4659,0.6265,1.4838,0.3102,0.5816666666666667
454,CP1402/218 A'Beckett St Melbourne VIC 3000,POINT (144.9566691 -37.8102832),65.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.2805,1.7695,0.9105,1.5872,0.4898,0.375
457,CP718/106-116 A'Beckett Street Melbourne VIC 3000,POINT (144.9600064 -37.8091373),55.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.31389999999999996,1.4599000000000002,0.6205,1.4778,0.30419999999999997,0.65
459,CP 4010/120 Abeckett Street Melbourne VIC 3000,POINT (144.9597389 -37.8093086),50.80831408775981,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.3327,1.4787000000000001,0.6393,1.4965,0.323,0.35666666666666663
460,909/253 Franklin Street Melbourne VIC 3000,POINT (144.9566681 -37.8095025),530.0,2.0,1.0,,206041504,Melbourne CBD - North,0.43839999999999996,1.6707,0.7827000000000001,1.5035,0.6477,0.895
461,3006/81 Abeckett St Melbourne VIC 3000,POINT (144.9613779 -37.8092252),980.0,2.0,1.0,1.0,206041504,Melbourne CBD - North,0.2847,1.4573,0.714,1.4752,0.30160000000000003,0.2533333333333333
463,Carpark/106 A'Beckett Street Melbourne VIC 3000,POINT (144.9601581 -37.8092773),70.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.29710000000000003,1.4430999999999998,0.6037,1.461,0.2874,0.795
464,818/118 Franklin Street Melbourne VIC 3000,POINT (144.9589035 -37.8082052),55.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.5342,1.415,0.5756,1.4327999999999999,0.25930000000000003,0.8216666666666667
465,CP4106/285 La Trobe St Melbourne VIC 3000,POINT (144.9608179 -37.810735),60.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.4088,1.7953,0.5893999999999999,1.8132000000000001,0.6397,1.04
469,612/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),495.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.6396,0.7805,1.6378,0.4839,0.11666666666666667
471,Storage Cage/228 La Trobe Street Melbourne VIC 3000,POINT (144.962455 -37.8097612),9.237875288683602,1.0,1.0,,206041504,Melbourne CBD - North,0.0056,1.7635,0.913,1.923,0.7495,1.4383333333333332
478,1004/483 Swanston Street Melbourne VIC 3000,POINT (144.9623358 -37.8072179),650.0,2.0,1.0,,206041504,Melbourne CBD - North,0.5446,1.0524,0.9291,1.4670999999999998,0.2088,0.04833333333333333
479,1109/25 Therry Street Melbourne VIC 3000,POINT (144.9610991 -37.8069574),725.0,2.0,1.0,,206041504,Melbourne CBD - North,0.581,1.1199000000000001,0.4153,1.2726,0.30610000000000004,1.0366666666666666
480,293 La Trobe Street Melbourne VIC 3000,POINT (144.9605011 -37.8107925),425.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.7985,0.5925,1.8164,0.6427999999999999,1.0533333333333335
481,293 La Trobe Street Melbourne VIC 3000,POINT (144.9605011 -37.8107925),415.0,1.0,1.0,,206041504,Melbourne CBD - North,0.412,1.7985,0.5925,1.8164,0.6427999999999999,1.0533333333333335
484,6703/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),2800.0,3.0,3.0,1.0,206041504,Melbourne CBD - North,0.4547,1.3355,0.5502,1.4075,0.17980000000000002,1.1849999999999998
486,702/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),620.0,1.0,1.0,,206041504,Melbourne CBD - North,0.5851000000000001,1.4659,0.6265,1.4838,0.3102,0.5816666666666667
487,1901/483 Swanston Street Melbourne VIC 3000,POINT (144.9623358 -37.8072179),1000.0,3.0,2.0,,206041504,Melbourne CBD - North,0.5446,1.0524,0.9291,1.4670999999999998,0.2088,0.04833333333333333
488,2303/462 Elizabeth Street Melbourne VIC 3000,POINT (144.960611 -37.807859),600.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4279,1.2199,0.5234,1.3807,0.06420000000000001,0.27166666666666667
489,CP130/442 Elizabeth St Melbourne VIC 3000,POINT (144.9608496 -37.8082901),60.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.37810000000000005,1.313,0.4736,1.3309000000000002,0.15730000000000002,0.13
491,Carpark/442 Elizabeth street Melbourne VIC 3000,POINT (144.9608512 -37.8090217),70.0,1.0,1.0,1.0,206041504,Melbourne CBD - North,0.2534,1.426,0.6827000000000001,1.4438,0.2703,0.49
495,Multishare/480 Elizabeth Street Melbourne VIC 3000,POINT (144.9604861 -37.8075067),436.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4535,1.2455,0.5491,1.4062999999999999,0.0045,1.3099999999999998
496,Studio/480 Elizabeth Street Melbourne VIC 3000,POINT (144.9604861 -37.8075067),519.0,1.0,1.0,,206041504,Melbourne CBD - North,0.4535,1.2455,0.5491,1.4062999999999999,0.0045,1.3099999999999998
499,L34/452 Elizabeth St Melbourne VIC 3000,POINT (144.9605172 -37.8079005),700.0,2.0,1.0,,206041504,Melbourne CBD - North,0.38060000000000005,1.2614,0.4762,1.3334000000000001,0.1057,0.16999999999999998
500,L37/452 Elizabeth St Melbourne VIC 3000,POINT (144.9605172 -37.8079005),700.0,2.0,1.0,,206041504,Melbourne CBD - North,0.38060000000000005,1.2614,0.4762,1.3334000000000001,0.1057,0.16999999999999998
