,name,geometry,cost,beds,baths,parkings,lga_code,lga_name,nearest_station,nearest_park,nearest_shop,nearest_hospital,nearest_school,nearest_supermarket,distance_to_cbd
2103,12 Snowbridge Road Tarneit VIC 3029,POINT (144.6766308 -37.8388923),480.0,3.0,2.0,2.0,27260,Wyndham,4.863333333333333,9.641666666666667,4.425,15.433333333333334,0.9133333333333333,1.6016666666666666,32.995
2104,143 Thames Boulevard Tarneit VIC 3029,POINT (144.6570823 -37.8703145),525.0,4.0,2.0,2.0,27260,Wyndham,8.833333333333334,2.4283333333333332,5.666666666666667,14.975,2.795,5.251666666666667,36.458333333333336
2105,66 Cassinia Circuit Tarneit VIC 3029,POINT (144.6486385 -37.843726),550.0,4.0,2.0,2.0,27260,Wyndham,11.146666666666667,9.971666666666666,12.256666666666666,20.225,4.361666666666666,4.9783333333333335,39.27833333333333
2106,3 Protea Court Hoppers Crossing VIC 3029,POINT (144.6783886 -37.8551101),460.0,3.0,1.0,2.0,27260,Wyndham,7.953333333333333,8.368333333333334,6.22,13.428333333333335,2.7183333333333333,3.6483333333333334,34.91166666666666
2107,13 Schiller Street Truganina VIC 3029,POINT (144.7140258 -37.8227382),450.0,4.0,2.0,1.0,27260,Wyndham,5.741666666666666,14.551666666666668,5.678333333333333,13.321666666666665,6.333333333333333,5.791666666666667,30.881666666666668
2108,3 Choy Street Truganina VIC 3029,POINT (144.7389954 -37.8509744),450.0,3.0,2.0,2.0,27260,Wyndham,3.6383333333333336,6.125,8.396666666666667,8.216666666666667,2.393333333333333,3.8800000000000003,27.108333333333334
2109,17 Wickford Road Tarneit VIC 3029,POINT (144.6786459 -37.8401665),550.0,4.0,2.0,2.0,27260,Wyndham,4.955,9.613333333333333,4.118333333333333,15.525,1.0066666666666666,1.575,33.086666666666666
2110,34 Evadene Drive Tarneit VIC 3029,POINT (144.6600829 -37.8494053),570.0,4.0,3.0,2.0,27260,Wyndham,8.418333333333333,6.503333333333333,7.96,16.341666666666665,1.3783333333333334,3.8400000000000003,36.55
2111,23 Greenleaf Circuit Tarneit VIC 3029,POINT (144.6615832 -37.85839929999999),520.0,4.0,2.0,2.0,27260,Wyndham,10.046666666666665,4.8533333333333335,6.5616666666666665,14.945,1.6566666666666667,2.0783333333333336,36.42833333333333
2112,22 Juggler Drive Tarneit VIC 3029,POINT (144.6453812 -37.8295049),570.0,4.0,2.0,2.0,27260,Wyndham,8.761666666666667,11.788333333333332,8.883333333333333,19.331666666666667,4.308333333333334,3.1516666666666664,36.89333333333333
2113,29 Apricot Circuit Tarneit VIC 3029,POINT (144.6355165 -37.8394399),550.0,4.0,2.0,2.0,27260,Wyndham,21.06833333333333,10.876666666666667,13.161666666666667,21.13,5.025,5.031666666666666,39.69166666666667
2114,13 Terracotta Avenue Tarneit VIC 3029,POINT (144.6828049 -37.8111928),470.0,4.0,2.0,2.0,27260,Wyndham,6.876666666666667,14.16,7.036666666666666,17.295,5.068333333333333,6.071666666666667,34.79
2115,25 Coolabah Crescent Hoppers Crossing VIC 3029,POINT (144.7109589 -37.8608451),470.0,3.0,2.0,2.0,27260,Wyndham,5.905,11.29,7.008333333333334,11.276666666666667,2.2816666666666667,4.008333333333334,32.76
2116,5 Crissa Street Tarneit VIC 3029,POINT (144.6562251 -37.8406922),550.0,4.0,2.0,2.0,27260,Wyndham,8.321666666666667,9.345,8.443333333333333,18.46833333333333,2.5433333333333334,3.025,36.45333333333333
2117,12 Barrangi Drive Tarneit VIC 3029,POINT (144.6624834 -37.8349077),560.0,4.0,2.0,2.0,27260,Wyndham,6.335,10.7,6.456666666666666,16.906666666666666,1.0883333333333334,2.7366666666666664,34.46666666666667
2118,18 Bledisloe Street Tarneit VIC 3029,POINT (144.6456812 -37.847986),520.0,4.0,2.0,2.0,27260,Wyndham,18.615000000000002,7.926666666666667,10.708333333333334,19.091666666666665,1.6883333333333332,4.493333333333334,38.794999999999995
2119,11 Bushfield Road Truganina VIC 3029,POINT (144.7203314 -37.866261),480.0,3.0,2.0,2.0,27260,Wyndham,9.45,9.966666666666667,8.033333333333333,7.741666666666666,1.575,5.0233333333333325,29.83833333333333
2120,38 Stubberfield Road Tarneit VIC 3029,POINT (144.6772403 -37.8273763),550.0,4.0,2.0,2.0,27260,Wyndham,7.906666666666666,13.636666666666667,8.028333333333332,18.476666666666667,5.22,5.598333333333333,36.038333333333334
2121,20 Carisbrook Circuit Truganina VIC 3029,POINT (144.709951 -37.8376552),550.0,4.0,2.0,2.0,27260,Wyndham,3.045,12.983333333333333,2.98,10.898333333333333,2.271666666666667,2.7366666666666664,28.459999999999997
2122,7 Mossop Road Tarneit VIC 3029,POINT (144.6787102 -37.8240066),530.0,4.0,2.0,2.0,27260,Wyndham,7.158333333333333,12.888333333333332,7.28,17.73,1.0533333333333335,4.85,35.29
2123,9/12 Vilnius Way Truganina VIC 3029,POINT (144.722962 -37.8441615),420.0,2.0,1.0,1.0,27260,Wyndham,5.843333333333334,10.03,5.778333333333333,9.543333333333333,1.8066666666666669,5.165,28.71833333333333
2124,1 Liston Avenue Tarneit VIC 3029,POINT (144.679289 -37.8232769),500.0,4.0,2.0,1.0,27260,Wyndham,7.375,13.104999999999999,7.496666666666667,17.945,1.2633333333333332,5.066666666666666,35.50666666666667
2125,22 Pechanga Street Tarneit Tarneit VIC 3029,POINT (144.6431098 -37.8570714),520.0,4.0,2.0,2.0,27260,Wyndham,16.913333333333334,6.223333333333333,9.004999999999999,17.388333333333332,1.77,4.471666666666667,38.87166666666667
2126,34 Elsmore Street Tarneit VIC 3029,POINT (144.6812185 -37.84145),490.0,3.0,2.0,2.0,27260,Wyndham,4.930000000000001,9.548333333333334,3.9650000000000003,15.358333333333333,1.7416666666666667,2.3666666666666667,33.06166666666667
2127,32 Playfield Drive Truganina VIC 3029,POINT (144.7277959 -37.82399729999999),550.0,4.0,2.0,2.0,27260,Wyndham,8.336666666666666,11.555,8.271666666666667,13.353333333333333,3.2216666666666667,8.733333333333333,29.759999999999998
2128,6 Blaine Circuit Tarneit VIC 3029,POINT (144.6413753 -37.8422617),530.0,4.0,2.0,2.0,27260,Wyndham,20.051666666666666,9.858333333333333,12.143333333333334,20.111666666666668,4.25,4.415,39.07333333333334
2129,8 Sierra Court Hoppers Crossing VIC 3029,POINT (144.684177 -37.8785664),390.0,3.0,1.0,2.0,27260,Wyndham,3.7199999999999998,8.735000000000001,1.5316666666666667,9.191666666666666,2.6633333333333336,2.893333333333333,30.675
2131,6 Dusky Crescent Tarneit VIC 3029,POINT (144.6944256 -37.8395026),500.0,4.0,2.0,2.0,27260,Wyndham,2.555,11.608333333333333,1.1183333333333332,13.125,3.143333333333333,1.1099999999999999,30.686666666666667
2132,5 Mossop Road Tarneit VIC 3029,POINT (144.6788603 -37.8240035),600.0,5.0,3.0,2.0,27260,Wyndham,7.1899999999999995,12.92,7.3116666666666665,17.759999999999998,1.0216666666666667,4.881666666666666,35.32166666666667
2133,2 Alderney Street Tarneit VIC 3029,POINT (144.6707794 -37.8224841),460.0,3.0,2.0,2.0,27260,Wyndham,6.746666666666667,12.476666666666667,6.868333333333334,17.316666666666666,4.13,4.4366666666666665,34.87833333333333
2134,18 Centurion Avenue Tarneit VIC 3029,POINT (144.6439669 -37.8459048),520.0,4.0,2.0,2.0,27260,Wyndham,19.471666666666668,8.781666666666666,11.563333333333333,19.584999999999997,2.5433333333333334,4.336666666666667,38.638333333333335
2135,8 Devotion Way Tarneit VIC 3029,POINT (144.6464629 -37.8515995),600.0,5.0,2.0,2.0,27260,Wyndham,17.525,6.836666666666667,9.618333333333334,18.001666666666665,0.5266666666666667,4.748333333333333,39.04833333333333
2136,24 Elsham Grove Truganina VIC 3029,POINT (144.7365053 -37.8486133),460.0,3.0,2.0,2.0,27260,Wyndham,4.776666666666667,7.261666666666667,8.135,7.951666666666667,2.645,5.0183333333333335,28.078333333333333
2137,2/35 Hunter Avenue Hoppers Crossing VIC 3029,POINT (144.686369 -37.86963799999999),350.0,2.0,1.0,1.0,27260,Wyndham,4.841666666666667,8.741666666666667,3.018333333333333,10.313333333333333,2.9466666666666668,2.665,31.796666666666667
2138,54 Rosso Drive Tarneit VIC 3029,POINT (144.6841044 -37.8145604),580.0,5.0,3.0,2.0,27260,Wyndham,5.891666666666667,13.175,6.051666666666667,16.31,4.083333333333333,5.086666666666667,33.805
2139,10 Bigarade Way Tarneit VIC 3029,POINT (144.6769738 -37.816256),520.0,4.0,2.0,2.0,27260,Wyndham,6.203333333333333,13.486666666666668,6.363333333333333,16.621666666666666,4.053333333333333,5.825,34.11833333333333
2140,30 Celestial Circuit Tarneit VIC 3029,POINT (144.63711 -37.8424195),450.0,3.0,2.0,1.0,27260,Wyndham,20.725,10.533333333333333,12.818333333333333,20.78666666666667,4.681666666666667,4.915,39.575
2142,5 Finders Circuit Truganina VIC 3029,POINT (144.7150958 -37.8230076),600.0,4.0,2.0,2.0,27260,Wyndham,5.871666666666667,14.681666666666667,5.808333333333334,13.451666666666666,6.463333333333334,5.921666666666667,31.011666666666667
2143,3 Betinick Road Truganina VIC 3029,POINT (144.7327726 -37.8391776),550.0,4.0,2.0,2.0,27260,Wyndham,6.2266666666666675,8.711666666666668,5.665,8.926666666666668,1.2966666666666666,6.653333333333333,26.918333333333333
2144,18 Monaro Street Tarneit VIC 3029,POINT (144.6823118 -37.8427899),550.0,4.0,2.0,2.0,27260,Wyndham,4.973333333333333,9.725,4.008333333333334,15.535,2.1533333333333333,2.7783333333333333,33.105
2145,8 Knightsbridge Drive Tarneit VIC 3029,POINT (144.6652484 -37.865462),490.0,4.0,2.0,2.0,27260,Wyndham,7.843333333333334,3.85,4.358333333333333,13.666666666666666,2.2183333333333333,1.5183333333333333,35.15
2146,16 Tenterfield Place Tarneit VIC 3029,POINT (144.6972345 -37.8460908),520.0,4.0,2.0,2.0,27260,Wyndham,4.6866666666666665,11.798333333333334,3.605,12.866666666666667,0.9049999999999999,2.5349999999999997,32.818333333333335
2147,22 Codrington Road Truganina VIC 3029,POINT (144.7140656 -37.8151146),470.0,3.0,2.0,1.0,27260,Wyndham,6.63,14.968333333333334,6.5649999999999995,14.208333333333334,6.651666666666667,6.678333333333333,31.176666666666666
2148,28 Wheat Avenue Truganina VIC 3029,POINT (144.7142832 -37.8212604),480.0,3.0,3.0,2.0,27260,Wyndham,5.8933333333333335,14.351666666666667,5.83,13.471666666666666,6.071666666666667,5.941666666666666,30.96833333333333
2149,9 Kangas Walk Truganina VIC 3029,POINT (144.7119977 -37.8239707),450.0,3.0,2.0,2.0,27260,Wyndham,5.04,14.251666666666667,4.975,12.618333333333334,6.043333333333334,5.088333333333334,30.18
2150,15 Elderwood Avenue Truganina VIC 3029,POINT (144.7387364 -37.8445709),470.0,3.0,2.0,1.0,27260,Wyndham,4.55,7.035,8.815,8.631666666666666,1.0533333333333335,4.79,26.346666666666668
2151,21 Passion Crescent Tarneit VIC 3029,POINT (144.6686994 -37.8309272),430.0,3.0,2.0,1.0,27260,Wyndham,6.0233333333333325,11.753333333333334,6.145,16.593333333333334,2.145,3.7133333333333334,34.155
2152,27 Evadene Drive Tarneit VIC 3029,POINT (144.6602758 -37.8498537),500.0,4.0,2.0,2.0,27260,Wyndham,8.375,6.46,7.915,16.298333333333332,1.335,3.796666666666667,36.50666666666667
2154,49 Camelot Drive Tarneit VIC 3029,POINT (144.6794605 -37.8420478),550.0,4.0,2.0,2.0,27260,Wyndham,5.178333333333333,9.520000000000001,4.213333333333334,15.331666666666667,1.6766666666666665,2.2449999999999997,33.309999999999995
2155,3 Victor Court Hoppers Crossing VIC 3029,POINT (144.68460579999999 -37.8797324),380.0,3.0,1.0,2.0,27260,Wyndham,3.855,8.868333333333334,1.6666666666666667,9.325,2.32,3.0283333333333333,30.81
2157,25 Stockmans Drive Truganina VIC 3029,POINT (144.7175585 -37.8127431),550.0,4.0,2.0,2.0,27260,Wyndham,8.038333333333334,14.19,7.975,15.541666666666666,6.6433333333333335,8.088333333333333,30.398333333333333
2158,28 Houdini Drive Tarneit VIC 3029,POINT (144.6448728 -37.8323044),530.0,4.0,2.0,2.0,27260,Wyndham,8.95,11.058333333333334,9.071666666666665,19.52,5.448333333333333,2.421666666666667,37.08166666666667
2159,43 Virgilia Drive Hoppers Crossing VIC 3029,POINT (144.6837911 -37.8569284),400.0,3.0,1.0,1.0,27260,Wyndham,6.63,8.388333333333334,4.206666666666667,12.104999999999999,2.7333333333333334,1.6066666666666667,33.58833333333333
2160,4 Layton Court Truganina VIC 3029,POINT (144.7214468 -37.8594724),550.0,4.0,2.0,2.0,27260,Wyndham,7.078333333333333,10.504999999999999,8.57,8.28,2.3066666666666666,5.5616666666666665,30.375
2161,15 Ankuri Road Tarneit VIC 3029,POINT (144.6738225 -37.8411859),600.0,4.0,2.0,2.0,27260,Wyndham,6.026666666666667,9.021666666666667,5.22,16.095000000000002,2.0783333333333336,0.5383333333333333,34.15833333333333
2162,17 Centurion Avenue Tarneit VIC 3029,POINT (144.6434526 -37.8462738),530.0,4.0,2.0,2.0,27260,Wyndham,19.57,8.881666666666666,11.663333333333332,19.685,2.5816666666666666,4.4366666666666665,38.73833333333334
2164,77 Rockpool Road Truganina VIC 3029,POINT (144.7204601 -37.8673971),510.0,4.0,2.0,2.0,27260,Wyndham,9.761666666666667,10.278333333333334,8.343333333333334,8.053333333333333,1.59,5.335,30.148333333333333
2165,31 Gathering Grove Tarneit VIC 3029,POINT (144.6888948 -37.8159264),530.0,4.0,2.0,2.0,27260,Wyndham,5.4816666666666665,12.764999999999999,5.641666666666667,15.898333333333333,4.053333333333333,4.676666666666667,33.395
2166,7 Genesis Place Tarneit VIC 3029,POINT (144.6872 -37.8470157),490.0,3.0,2.0,2.0,27260,Wyndham,3.9566666666666666,9.976666666666667,2.9916666666666667,14.526666666666667,4.0616666666666665,2.02,32.08833333333333
2167,12 Butternut Way Tarneit VIC 3029,POINT (144.6507387 -37.8573289),520.0,4.0,2.0,2.0,27260,Wyndham,12.06,5.793333333333334,8.575,16.958333333333332,2.055,4.041666666666667,38.44166666666667
2168,75 James Cook Drive Truganina VIC 3029,POINT (144.7217685 -37.84729550000001),550.0,4.0,2.0,2.0,27260,Wyndham,6.6483333333333325,9.986666666666668,9.495000000000001,9.205,2.76,5.746666666666667,29.215
2170,50 Wilmington Avenue Hoppers Crossing VIC 3029,POINT (144.6714003 -37.8674114),370.0,3.0,1.0,1.0,27260,Wyndham,8.266666666666667,5.496666666666667,4.430000000000001,13.736666666666668,1.62,3.2216666666666667,35.22
2171,28 Crilly Street Tarneit VIC 3029,POINT (144.6773596 -37.82450790000001),500.0,4.0,2.0,4.0,27260,Wyndham,6.968333333333334,12.698333333333332,7.09,17.538333333333334,1.335,4.658333333333333,35.1
2172,34 SANKARU STREET Truganina VIC 3029,POINT (144.7486735 -37.8247837),480.0,4.0,2.0,2.0,27260,Wyndham,8.34,8.131666666666666,10.766666666666667,10.578333333333335,4.453333333333333,7.495,26.33833333333333
2173,2 Kindee Way Truganina VIC 3029,POINT (144.7486991 -37.8248334),570.0,4.0,2.0,2.0,27260,Wyndham,8.336666666666666,8.128333333333334,10.763333333333332,10.575,4.448333333333333,7.491666666666666,26.333333333333332
2174,276B Sayers Road Truganina VIC 3029,POINT (144.7305062 -37.8523494),800.0,5.0,4.0,2.0,27260,Wyndham,4.778333333333333,7.265,6.733333333333333,6.441666666666666,1.9783333333333333,3.7233333333333336,27.8
2176,8 Cassinia Cct Tarneit VIC 3029,POINT (144.6437526 -37.8416828),440.0,4.0,2.0,1.0,27260,Wyndham,19.638333333333332,9.446666666666665,11.731666666666666,19.7,3.8366666666666664,4.453333333333333,38.75333333333333
2177,14 Aaron Road Tarneit VIC 3029,POINT (144.6712693 -37.8138896),550.0,4.0,2.0,2.0,27260,Wyndham,7.4366666666666665,14.72,7.596666666666667,17.855,5.011666666666667,6.783333333333333,35.35
2178,13 Boston Place Hoppers Crossing VIC 3029,POINT (144.6710573 -37.8664932),410.0,4.0,2.0,1.0,27260,Wyndham,8.766666666666667,5.588333333333334,4.930000000000001,14.238333333333333,2.4866666666666664,3.4699999999999998,35.72166666666667
2179,22 Wolfson Street Tarneit VIC 3029,POINT (144.6439884 -37.8479681),475.0,4.0,2.0,2.0,27260,Wyndham,18.998333333333335,8.31,11.091666666666667,19.475,2.0716666666666668,4.683333333333334,38.985
2181,43A Claremont Cres Hoppers Crossing VIC 3029,POINT (144.686111 -37.8845443),430.0,3.0,1.0,2.0,27260,Wyndham,5.053333333333333,9.91,2.83,10.523333333333333,2.0516666666666667,4.191666666666666,32.00666666666667
2182,5 Tableland Road Tarneit VIC 3029,POINT (144.6719362 -37.8378446),595.0,4.0,2.0,2.0,27260,Wyndham,5.778333333333333,9.145000000000001,5.583333333333333,16.348333333333333,1.3316666666666668,1.1066666666666667,33.90833333333333
2183,27 Fortune Street Truganina VIC 3029,POINT (144.7305845 -37.8515366),565.0,4.0,2.0,2.0,27260,Wyndham,5.711666666666667,8.198333333333332,7.666666666666667,7.375,2.0566666666666666,4.656666666666666,28.178333333333335
2184,1 Chantelle Parade Tarneit VIC 3029,POINT (144.66587 -37.8532492),530.0,3.0,2.0,1.0,27260,Wyndham,7.566666666666666,6.675,6.701666666666667,15.085,0.6066666666666667,2.5816666666666666,35.69833333333334
2185,8 Cassinia Circuit Tarneit VIC 3029,POINT (144.6437526 -37.8416828),440.0,4.0,2.0,1.0,27260,Wyndham,19.638333333333332,9.446666666666665,11.731666666666666,19.7,3.8366666666666664,4.453333333333333,38.75333333333333
2186,479 Derrimut Road Tarneit VIC 3029,POINT (144.6887657 -37.8437587),560.0,4.0,2.0,2.0,27260,Wyndham,3.6816666666666666,10.656666666666666,2.716666666666667,14.251666666666667,3.2866666666666666,1.745,31.813333333333333
2188,9a Bottlebrush Drive Hoppers Crossing VIC 3029,POINT (144.68332470000001 -37.8605095),400.0,3.0,1.0,1.0,27260,Wyndham,6.656666666666666,8.1,4.2283333333333335,12.126666666666667,2.7550000000000003,1.6283333333333334,33.61
2189,11 Cottonfield Way Tarneit VIC 3029,POINT (144.6974275 -37.8474857),400.0,2.0,1.0,2.0,27260,Wyndham,4.281666666666666,11.418333333333333,3.2016666666666667,12.486666666666668,0.2966666666666667,2.1550000000000002,32.413333333333334
2191,9 Drury Lane Hoppers Crossing VIC 3029,POINT (144.6836625 -37.8784989),425.0,3.0,2.0,1.0,27260,Wyndham,4.616666666666666,8.535,1.4549999999999998,10.086666666666668,1.8816666666666668,2.816666666666667,31.571666666666665
2192,48 Montia Street Tarneit VIC 3029,POINT (144.6618136 -37.8316586),535.0,4.0,2.0,2.0,27260,Wyndham,5.78,11.104999999999999,5.901666666666667,16.35,1.3266666666666667,2.8333333333333335,33.91166666666667
2193,17 Hunter Avenue Hoppers Crossing VIC 3029,POINT (144.6880791 -37.8696816),420.0,3.0,2.0,2.0,27260,Wyndham,4.483333333333333,9.1,3.5483333333333333,9.955,2.94,3.0233333333333334,31.438333333333333
2194,11 Travel Avenue Tarneit VIC 3029,POINT (144.6717004 -37.8268975),475.0,4.0,2.0,2.0,27260,Wyndham,7.158333333333333,12.889999999999999,7.28,17.73,4.543333333333334,4.85,35.29
2195,244B SAYERS ROAD Truganina VIC 3029,POINT (144.7408681 -37.8532612),550.0,4.0,2.0,4.0,27260,Wyndham,2.856666666666667,5.343333333333334,7.614999999999999,7.79,3.5516666666666667,3.0983333333333336,26.470000000000002
2196,9 Seed Ave Truganina VIC 3029,POINT (144.7131679 -37.8206232),530.0,4.0,2.0,4.0,27260,Wyndham,5.83,14.286666666666667,5.765,13.408333333333333,6.006666666666666,5.878333333333333,30.904999999999998
2198,31 Tolhurst Street Tarneit VIC 3029,POINT (144.6822547 -37.8261829),650.0,4.0,2.0,2.0,27260,Wyndham,7.598333333333333,13.885,7.760000000000001,18.016666666666666,0.5833333333333334,6.793333333333334,35.513333333333335
2199,21 Dobre Walk Truganina VIC 3029,POINT (144.7129438 -37.8276091),470.0,3.0,2.0,2.0,27260,Wyndham,4.758333333333334,15.185,4.694999999999999,12.336666666666668,6.4816666666666665,5.156666666666666,29.898333333333333
2200,7 Shaddock Street Tarneit VIC 3029,POINT (144.6776093 -37.8168001),520.0,4.0,2.0,2.0,27260,Wyndham,6.013333333333334,13.296666666666665,6.173333333333333,16.43,3.8633333333333337,5.633333333333334,33.92666666666666
2201,15/43-51 Ripple Side Terrace Tarneit Gardens VIC 3029,POINT (144.6842119 -37.8460709),350.0,2.0,1.0,1.0,27260,Wyndham,4.4350000000000005,9.176666666666668,3.4699999999999998,14.221666666666666,3.3866666666666663,2.4983333333333335,32.56666666666667
2202,18 Granya Street Tarneit VIC 3029,POINT (144.6823333 -37.8393938),540.0,4.0,2.0,2.0,27260,Wyndham,4.486666666666666,10.6,3.5716666666666668,15.056666666666667,1.3516666666666666,2.815,32.61833333333333
2204,25 Giselle Grove Tarneit VIC 3029,POINT (144.6594185 -37.8421351),550.0,4.0,2.0,2.0,27260,Wyndham,8.556666666666667,8.885,7.988333333333333,17.888333333333332,2.7783333333333333,3.9733333333333336,36.68833333333334
2205,1/6 Sunset Court Hoppers Crossing VIC 3029,POINT (144.6925336 -37.8850188),420.0,3.0,1.0,1.0,27260,Wyndham,3.2583333333333333,11.036666666666667,3.835,9.65,1.1916666666666667,2.935,31.134999999999998
2206,38 Babele Road Tarneit VIC 3029,POINT (144.6600186 -37.8482369),550.0,4.0,2.0,2.0,27260,Wyndham,8.295,6.783333333333333,8.24,16.62333333333333,1.66,4.121666666666667,36.42666666666666
